"time","latitude","longitude","u10","v10","t2m","ssr","sp","tcc","tp"
2020-02-07 10:00:00,-3.37800002098083,39.9879989624023,-3.49020931279172,-1.80257290894328,302.436974065517,2661068.20630827,100858.382665031,0.661544565333496,1.2381938816712e-05
2020-02-07 11:00:00,-3.37800002098083,39.9879989624023,-4.71875421342344,-1.11484653841721,302.152882701243,2399939.54274945,100749.504574985,0.604565638685853,1.80100928243079e-06
2020-02-07 12:00:00,-3.37800002098083,39.9879989624023,-5.27829947524081,-0.738661300195011,301.898184235721,2546712.03769093,100669.499068218,0.361420963484046,0.000101982150617648
2020-02-07 13:00:00,-3.37800002098083,39.9879989624023,-5.17467998231167,-0.479541648740875,301.674798205198,1884925.80043642,100654.693966208,0.212183174888987,2.8365896198286e-05
2020-02-07 14:00:00,-3.37800002098083,39.9879989624023,-5.24630821431705,-0.322820433972492,301.33468037677,1476305.42074985,100618.998391078,0.191353974333542,5.85328016790027e-06
2020-02-08 06:00:00,-3.37800002098083,39.9879989624023,-2.82120967397736,-0.260892466958296,300.649885821331,1177725.88256298,101159.753424801,0.320205087513161,0.000110311818548891
2020-02-08 07:00:00,-3.37800002098083,39.9879989624023,-2.63308496351377,-0.644139666331237,300.945854316122,1601809.51775441,101180.696585117,0.432820105900844,7.12524297361711e-05
2020-02-08 10:00:00,-3.37800002098083,39.9879989624023,-3.23448042830058,-1.14390922469142,302.272733745546,2974956.88117437,101013.441082165,0.167274502922192,0.000104345975300838
2020-02-08 11:00:00,-3.37800002098083,39.9879989624023,-3.23709606598617,-1.47038912096801,302.616930588495,3160310.45546519,100897.924405452,0.181145377138236,3.51196810074016e-05
2020-02-08 12:00:00,-3.37800002098083,39.9879989624023,-3.67068831309743,-1.45653681255694,302.69779105282,2693381.78674866,100780.115835724,0.183647933102406,1.85729082250682e-05
2020-02-08 13:00:00,-3.37800002098083,39.9879989624023,-4.1491488066615,-0.904074159456613,302.512675776183,2028564.54592343,100772.686941121,0.2071170250103,1.86854713052202e-05
2020-02-08 14:00:00,-3.37800002098083,39.9879989624023,-4.43807616946975,-0.568631004796385,301.766096147856,1401814.65502876,100746.554092022,0.47258633055102,2.47638776334222e-06
